Русский

# Generic

BLANK                         " "
NET_CONSTATECLOSED            "Соединение завершено."
NET_CONSTATECONLOST           "Соединение с сервером было потеряно."
NET_CONSTATERECONNECT         "Переподключение, пожалуйста, подождите..."
NET_CONSTATECONFAILED         "Не удается соединиться."
NET_CONSTATEFAILEDRETRY       "Соединиться не удается; проверьте настройки и попробуйте снова."
NET_AUTHENTICATE              "Введите данные для идентификации"
NET_CONSTATEAUTHFAILEDRETRY   "Ошибка идентификации; проверьте свои настройки и попробуйте снова."
NET_CONSTATEAUTHFAILED        "Ошибка идентификации."
NET_BADPASSWORDCONFIRM        "Указанный пароль не соответствует требуемому; введите пароль заново."
NET_ACCOUNTCREATECANCEL       "Вы нажали \"Отмена\". Учетной записи создано не будет. Вы уверены?"
NET_GAMEREQUIRESPASSWORD      "Выбранная вами игра защищена паролем. Пожалуйста, введите пароль."
NET_CONNECTFAILEDINGAMECLIENT "Ваше соединение с сервером было утрачено. Пожалуйста, переподключитесь."
NET_POSTINGRESULTS            "Результаты игры отправляются на сервер, подождите..."
NET_POSTRESULTSFAILED         "Невозможно отправить результаты игры на сервер."
NET_PLAYERKICKED              "Вас выкинули из игры!"
NET_CHANNELKICK               "Вас выкинули из канала!"
NET_CANTJOINCHANNEL           "Невозможно зайти на канал."
NET_CHATCOMMANDNOTALLOWED     "Эта команда не поддерживается."
NET_TIMEOUT                   "Превышено время ожидания."
NET_INITFAIL                  "Ошибка инициализации сети."
NET_SERVEROPTIMEOUT           "Превышено время ожидания ответа сервера."
NET_SERVERDIED                "Ошибка сервера."
NET_LANGUAGEFILTERENABLE      "Включить фильтр ненормативной лексики"
NET_TERMSANDCONDITIONS        "Подключаясь к этому сервису, вы принимаете сроки и условия соглашения для сервиса WormNet; хотите продолжить?"
NET_INVALID                   "Неверная операция."
NET_OPFAILED                  "Неудачная операция."
NET_OPSUCCESS                 "Операция успешна"
NET_DATATRANSFER              "Передача данных, пожалуйста, подождите..."
NET_OPCOMPLETE                "Операция завершена."
NET_PLEASEPOST                "Файл \1 был записан в папку \2 (в папке куда установлена игра); пожалуйста, ссылайтесь на этот файл, когда будете обращаться в службу поддержки."  # Parameter \1 is the filename and \2 is the relative pathname (e.g. User)
NET_PIRACYCHECKFAILED         "Диск с Worms Armageddon не обнаружен; ваша учетная запись на WormNet была заблокирована. Пожалуйста, обратитесь в службу поддержки Team17, если считаете это ошибкой."
NET_POSTING                   "Создание..."
NET_RECEIVING                 "Принимаю..."
NET_SENDING                   "Отправляю..."
NET_SERVERPAGEFAILED          "Фатальная операция сервера. Отключение..."
NET_UNABLE                    "Невозможно"
NET_UNKNOWNERROR              "Произошла неизвестная ошибка; выходим в главное меню."
NET_NOGAMEID                  "Не найден идентификатор игры; невозможно создать игру."
NET_FATAL                     "Фатальная"
NET_ERROR                     "Ошибка сети"
NET_KICKPLAYERHELP            "Нажми эту кнопку, чтобы выкинуть игрока из этой игры."
NET_CHANNELNAME               "Название канала"
NET_NUMINCHANNEL              "# на канале"
NET_CHANNELTITLE              "Описание"
NET_PLEASEWAIT                "Пожалуйста, подождите..."
NET_CHATMODEHELP              "наберите /HELP <имя_команды> для подробной справки для данной команды."
NET_INVALIDCHATCOMMAND
	"Вы ввели неверную команду. Команда должна начинаться с символа /.\n"
	"Наберите /HELP для просмотра помощи о командах и их использовании."
NET_VALIDCOMMANDS             "Список доступных команд:"
NET_NOCOMMANDHELP             "Для этой команды нет подсказки."
NET_NICKNAME                  "Ник"
NET_LANADDRESS                "IP-адрес"
NET_ONSERVER                  "На сервере"
NET_REALNAME                  "Настоящее имя"
NET_CHANNEL                   "На канале:"
NET_NAME                      "Имя"
NET_PING                      "Пинг"
NET_AWAY                      "Вы пытаетесь отправить сообщение тому, кто в настоящий момент находится в игре. Он не сможет вам ответить. Пожалуйста, дождитесь, пока игрок вернется из игры, и снова повторите попытку."
NET_SECUREFAILURE             "Ошибка безопасности."
NET_SERVERDOWN                "Удаленный сервер не отвечает."
NET_SERVERDISCONNECTED        "Вы были отсоединены сервером за отправку слишком большого количества сообщений подряд (чрезмерный флуд)."
NET_NEWSTATS27                "Рекорд команды в этой тренировке."
NET_NEW_GAMES                 "Игры"
NET_PORT                      "Порт"
NET_HELP_PORT                 "Порт, используемый для создания хоста."
NET_LOC_HOSTER                "Создатель"
NET_SERVERLIST_SUGGEST        "Перейти на \1 список серверов?"
NET_SERVERLIST_OK             "В дальнейшем будет использоваться \1 список серверов. Попробуйте подключиться заново. Эта настройка может быть изменена на экране дополнительной настройки."
NET_SERVERLIST_OFFICIAL       "официальный"
NET_SERVERLIST_COMMUNITY      "внешний"

NET_SENDING_PASSWORD          "Отправка пароля"
NET_CHECKING_HOST_STATUS      "Проверка состояния создателя"
NET_HOST_CHECKING_STATUS      "Создатель проверяет ваше состояние"
NET_WAITING_PLAYER_INFO       "Ожидание информации об игроках"
NET_WAITING_TEAM_INFO         "Ожидание информации о командах"
NET_LOADED_TEAM               "Загружена команда '\1', ожидание продолжения..."

NET_AWAY_SET_TO               "Ваше сообщение отсутствия было установлено:"
NET_AWAY_CLEARED              "Ваше сообщение отсутствия было убрано"
NET_CONNECTION_TERMINATED     "Соединение с WormNET было прервано!"
NET_ERROR_WEB_CONN_RECV       "Ошибка чтения Web"
NET_SERVER_FATAL_ERROR        "Произошла серьезная ошибка при соединении с игровым сервером"
NET_WEB_FATAL_ERROR           "Произошла серьезная ошибка при запросе Web"
NET_INVALID_URL               "Неверный адрес: \1"
NET_CHANNEL_INFO_TIMEOUT      "Превышено время ожидания получения информации о канале!"
NET_UNAUTHORISED              "У вас нет доступа к этому каналу!"
NET_IGNORING                  "Вы добавили \1 в список игнорируемых"
NET_NOT_IGNORING              "Вы удалили \1 из списка игнорируемых"
NET_CLEARING_IGNORES          "Список игнорируемых сброшен"
NET_CHANNEL_KICKED            "Вы были выкинуты из канала \1 пользователем \2 (\3)"
NET_CHANNEL_KICK              "** \1 ** был выкинут из канала \2 пользователем \3 (\4)"
NET_CONNECTION_TERMINATED_EX  "Ваше соединение с WormNET было прекращено."
NET_FATAL_SERVER_ERROR        "Серьезная ошибка сервера"
NET_ERROR_NICKCOLLISION       "ОШИБКА: Введенное вами имя пользователя уже занято кем-то другим."
NET_ERROR_ERRONEUSNICKNAME    "ОШИБКА: Введено неверное имя пользователя, пробуйте еще раз."
NET_ERROR_YOUREBANNEDCREEP    "ОШИБКА: Вам запретили доступ к услуге WormNET."
NET_DIRECT_IP                 "Direct IP"
NET_URL_COPIED                "Адрес скопирован в буфер обмена:"
NET_WARN_MAP_FILESIZE         "Внимание: загружается большой файл карты (\1B)"
NET_AWAY_ENABLED              "Вы в режиме отсутствия. Лампа готовности зажжется автоматически. Пока вы не вернетесь, ваши ходы будут пропущены автоматически после начала игры."
NET_ERROR_WEB_BUSY            "ОШИБКА: Веб-сервер занят и не останавливается"
NET_ERROR_WEB_SENDING         "ОШИБКА: Веб-сервер не закончил отправку"
NET_ERROR_ROOM_NOWEAPDATA     "ОШИБКА: Не хватает данных для оружия"
NET_ERROR_ROOM_BADDATA        "ОШИБКА: Обнаружены неверные данные"
NET_ERROR_CHECKSUM            "ОШИБКА: Не удалось получить контрольную сумму \1: \2"
NET_SKIPPED_PACKET            "Пропущен пакет? Прыжок счетчика с \1 до \2"
NET_UNKNOWNUSERQUIT           "неизвестый пользователь уходит"
NET_INVALIDDATAFROM           "неверные данные получены от \1"
NET_X_IS_QUITTING             "\1 выходит"
NET_X_IS_DISCONNECTING        "\1 отсоединяется"
NET_X_DISCONNECTED            "\1 отсоединился"
NET_X_IS_BEING_DISCONNECTED   "игра отсоединяет \1"
NET_DISCONNECT_TEXT           "\1 отсоединился с ошибкой \2 (\3)"
NET_DUE_TO_X                  "из-за \1"
NET_DROP_NETDROP              "ошибки сети"
NET_DROP_NETDROP_REMOTEDESYNC "ошибки сети (удаленная десинхронизация)"
NET_DROP_DESYNC               "десинхронизации"
NET_DROP_TIMEOUT              "превышения времени ожидания"
NET_DROP_TIMEOUT_SEND         "превышения времени ожидания отправки"
NET_DROP_TIMEOUT_RECV         "превышения времени ожидания чтения"
NET_DROP_QUIT                 "выхода"
NET_DROP_UNKNOWNNOTQUIT       "ошибки сети, превышении времени ожидания или десинхронизации"
NET_DROP_UNKNOWN              "неизвестной причины"
NET_DROP_VERSION_BUG          "[причина не записана из-за ошибки версии v\1]"
NET_DETECTED_LOCAL_PLAYER     "Обнаружен локальный игрок: \1"
NET_ROUND_FINISH_ACK          "Конец раунда подтвержден \1"
NET_FORCED_OUT_BY             "\1 (\2) вылетел из игры из-за "
NET_DISCONNECTION_DUE_TO_X    "отсоединения по причине \1"
NET_DISCONNECTION_OF_HOST     "отсоединения создателя игры (\1)"
NET_HOSTINGBUDDY_BUG          "бага HostingBuddy"
NET_POSSIBLE_INJECTION        "возможной вставкой сообщения"
NET_DETECTED_LOCAL_SPECTATOR  "Обнаружен локальный зритель: \1"
NET_DETECTED_LOCAL_SPECTATOR_MULTI
                              "Обнаружен локальный зритель, один из:"
                              
# The parameter here is the date in YYYY.MM.DD format (Greenwich Mean Time) when the recording of game logic checksums was added to the .WAgame file format
NET_DETECTED_NO_CHECKSUMS     "Обнаружен повтор до \1 GMT (без контрольных сум)"

# The parameter here is a version, "3.6.22.0", and the bug happens when some players have a version < v3.6.22.0, and some have a version >= v3.6.22.0 (which is why "threshold" is in the message)
NET_DETECTED_VERSION_THRESHOLD_CHECKSUM_MISMATCH
                              "Обнаружено местное/удаленное v\1 крайнее несовпадение контрольных сум"

# In-game strings

GAME_REPLAY_COMMENT
	"Этот момент надо запечатлеть!\,"
	"Давайте посмотрим еще разок...\,"
	"Если ты пропустил...\,"
	"Невероятно... посмотрим повтор\,"
	"Это заслуживает повторного просмотра...\,"
	"Мы записали это на пленку!\,"
	"Рассмотрим поближе...\,"
	"Посмотри, как это делается...\,"
	"Если ты проморгал - повторяем...\,"
	"Потрясающее зрелище!\,"
	"Это заслуживает повторного просмотра\,"
GAME_CRATEDROP_COMMENTS
	"Ящик с оружием!\,"
	"Это жемчужина небес!\,"
	"Подарок богов!\,"
	"Пришло время повеселиться!\,"
	"Это тебе не бутерброды в коробочке!\,"
	"Интересно, что там внутри?\,"
	"Что в ящике?\,"
	"Быстрее! Свалилось оружие!\,"
	"Кто первый пришел, того раньше обслужат\,"
	"Везет, везет, везет!\,"
	"Рождество пораньше наступило!\,"
	"Сегодня не твой день рождения?\,"
	"Ухты как повезло!\,"
	"Крутые штуки обычно в маленьких ящичках\,"
	"Ты кому-то нравишься...\,"
	"Собери и уничтожь!\,"
	"Подарок упакован в коробочку с бантиком\,"
	"Начался оружиепад!\,"
	"Очень соблазнительно!\,"
GAME_REINFORCEMENTS_COMMENTS
	"У \1 пополнился боезапас\,"
	"\1 получает подкрепление\,"
	"Резерв прибыл для \1\,"
	"У \1 расширился склад боеприпасов\,"
GAME_START_COMMENTS
	"Давай, давай, \1\,"
	"\1 чувствует запах победы\,"
	"\1 смело выходит на сцену\,"
	"\1 готов к решительным действиям\,"
	"У \1 чешутся кулаки\,"
	"Достань их всех, \1\,"
	"Настала очередь \1\,"
	"\1 следующий\,"
	"Пришло время \1\,"
	"\1 готовится\,"
	"\1 следующий\,"
	"\1 просчитывает свой ход\,"
	"\1 рассматривает поле боя\,"
	"\1 планирует свой ход\,"
	"\1 обдумывает свой ход\,"
	"\1 уже на подходе...\,"
	"\1 вынашивает гениальный план...\,"
GAME_TEAM_WIN_COMMENTS
	"Отличная работа \1!\,"
	"Победа присуждается \1!\,"
	"\1 выиграл раунд!\,"
	"\1 - Намбер Ван!\,"
	"Поздравления \1!\,"
GAME_LAND_DEATH_COMMENTS
	"\1 теперь бывший червь\,"
	"\1 присоединился к Великому небесному червю\,"
	"\1 - вошел в историю\,"
	"\1 мертв\,"
	"\1 больше не с нами\,"
	"Бедолага \1\,"
	"Оххх, бедняжка \1\,"
	"\1 теперь 2 метра под землей\,"
	"\1 погиб и похоронен\,"
	"Все будут скучать по \1\,"
	"\1 ушел и не вернулся\,"
	"\1 был пущен в расход\,"
	"\1 отбросил копыта\,"
	"\1 не вынес этих издевательств\,"
	"\1 протянул ноги\,"
	"\1 скоропостижно скончался\,"
	"\1 отбросил коньки\,"
	"\1 был итак очень старым\,"
	"\1 недолюбливал каждый"
		"\{>=A8,\,\}"  # in versions prior to 3.6.31.1, emulate the bug in which the previous and next strings were concatenated (if the game did not crash)
	"Давайте всплакнем о \1\,"
	"\1 помер\,"
	"\1 уходит в небытие\,"
	"\1 прекратил свое существование\,"
	"\1 скончался\,"
	"Оплакиваем \1\,"
	"Оброним слезу по бедному \1\,"
	"\1 заслуживал такой смерти\,"
	"\1 сам на это напросился\,"
	"\1 был уничтожен\,"
	"\1 ушел, но не забыт\,"
	"\1 был стерт с лица земли\,"
	"\1 был жестоко убит\,"
	"\1 больше не у дел\,"
	"Тело \1 было передано ученым\,"
	"Все симпатизировали \1\,"
	"\1 итак уже долго прожил\,"
	"Было приятно знать \1\,"
	"\1 помахал рукой на прощание\,"
	"\1 стучится в ворота рая\,"
GAME_TEAM_DEATH_COMMENTS
	"\1 исчезают\,"
	"\1 вылетают!\,"
	"\1 больше не существует!\,"
	"\1 упали замертво\,"
	"\1 не сдали экзамен\,"
	"\1 столкнулись с большими проблемами\,"
	"\1 погибли при исполнении\,"
	"\1 стали историей\,"
	"Слишком поздно для \1\,"
	"До чего все-таки жалко \1\,"
GAME_GAME_DRAWN_COMMENTS
	"Ничья\,"
	"Какой скучный исход - все мертвы!\,"
	"Зевок... Ничья.\,"
	"Ничья! Все это было ради чего?!\,"
	"Ничья! Тебе придется пройти через это еще раз!\,"
	"Никого не осталось, чтобы назваться победителем!\,"
	"Совершенно незавершенная игра!\,"
	"Совершенно тупая ничья!\,"
	"У тебя должны остаться силы на то чтобы переиграть!\,"
	"Ничья. Как скучно.\,"
GAME_WATER_DEATH_COMMENTS
	"\1 утонул\,"
	"\1 сорвался с крючка\,"
	"\1 накормил рыбок\,"
	"\1 не умел плавать\,"
	"\1 плавал как Титаник\,"
	"\1 покоится на дне морском\,"
	"\1 купался пьяный\,"
	"\1 пытался нырнуть без акваланга\,"
	"\1 оказался хорошей наживкой\,"
	"\1 плавал как топор\,"
	"Скатертью водичка, \1\,"
GAME_SUDDEN_DEATH_COMMENTS
	"АКТИВИРОВАН РЕЖИМ ВНЕЗАПНОЙ СМЕРТИ!\,"
	"Они за это заплатят! ВНЕЗАПНАЯ СМЕРТЬ!\,"
	"Пришло время... ВНЕЗАПНОЙ СМЕРТИ!\,"
	"Время вышло! ВНЕЗАПНАЯ СМЕРТЬ!\,"
	"Будь осторожен, это ВНЕЗАПНАЯ СМЕРТЬ!\,"
	"Бой затянулся, это ВНЕЗАПНАЯ СМЕРТЬ!\,"
GAME_WORM_KILL1_COMMENTS
	"\1 заставляет считаться с собой\,"
	"\1 начинает раздачу\,"
	"\1 ставит метку на лбу у врага\,"
	"\1 хладнокровен\,"
	"\1 не убивает времени... только червей\,"
	"\1 пускает одного в расход\,"
	"\1 проявляет безжалостность\,"
	"Осторожно, рядом \1\,"
	"\1 задал жару\,"
	"\1 выпустил пар\,"
	"\1 торгует билетами в потусторонний мир\,"
	"\1 настаивает на личной разборке\,"
	"\1 намечает цель\,"
	"\1 снижает численность противника\,"
	"\1 выводит одного из строя\,"
	"Это было проще простого для \1\,"
	"\1 выносит одного\,"
	"\1 вершит правосудие\,"
GAME_WORM_KILL2_COMMENTS
	"\1 совершает двойное убийство!\,"
	"\1 дважды крутой\,"
	"\1 использует двойной удар\,"
	"Двойная доза от \1\,"
	"Отличная парочка в исполнении \1\,"
	"\1 - два в одном флаконе\,"
	"\1 сделал двоих по цене одного\,"
	"\1 удваивает ставки\,"
	"\1 раздает двойной урон\,"
	"\1 завалил сразу двоих!\,"
	"Двойное убийство совершает \1\,"
GAME_WORM_KILL3_COMMENTS
	"\1 совершает тройное убийство!\,"
	"Это было просто как 1-2-3 для \1\,"
	"\1 с легкостью сделал троих\,"
	"3 по цене 1!\,"
	"\1 замочил сразу троих\,"
	"\1 пустил с расход сразу троих!\,"
	"\1 отрезал головы троим\,"
	"\1 не сдержался и зарезал троих!\,"
	"\1завалил троих!\,"
GAME_WORM_KILL4_COMMENTS
	"\1 потрясающе замочил четверых!\,"
	"Четыре сразу в исполнении \1!\,"
	"\1 убивает 1-2-3-4!\,"
	"\1 взорвал одновременно четверых!\,"
	"Вы видели это? 4 убитых!\,"
GAME_WORM_KILL5_COMMENTS
	"\1 совершает потрясающее пятерне убийство!\,"
	"\1 убивает сразу 5!\,"
	"\1 убил ПЯТЕРЫХ!\,"
	"\1 сделал выстрел и замочил пятерых!\,"
	"5!! Будьте на стороже с \1!\,"
	"5 убитых! Все видели?\,"
GAME_WORM_KILL6_COMMENTS
	"\1, вот это шестерня!\,"
	"У \1 в 6 раз больше повода для радости!\,"
	"Невероятно! \1совершил 6 убийств!\,"
	"\1 приносит в жертву шестерых!\,"
	"6!! Не дружите \1!\,"
	"6 жертв, все это видели?\,"
	"\1 взрывает шестерых!\,"
	"У \1 на уме одни шестеренки!\,"
GAME_WORM_KILL7_COMMENTS
	"Счастливая семерка от \1\,"
	"Супер семерка от \1!\,"
	"Не могу поверить! \1 приносит в жертву семерых!\,"
	"\1 подорвал сразу семерых!\,"
	"\1 отправил их на седьмое небо\,"
	"7 убитых! Все видели?\,"
GAME_WORM_KILL8_COMMENTS
	"Потрясающее восьмерное убийство!\,"
	"Супер восьмерка от \1!\,"
	"Не могу поверить! \1 приносит в жертву восьмерых!\,"
	"\1 подорвал сразу восьмерых!\,"
	"8 убитых! Потрясающе! Все видели?\,"
	"\1 уничтожает восьмерых!\,"
GAME_WORM_KILL9_COMMENTS
	"Потрясающее девятерное убийство!\,"
	"Супер девятка от \1!\,"
	"Не могу поверить! \1 приносит в жертву девятерых!\,"
	"\1 подорвал сразу девятерых!\,"
	"9 убитых! Потрясающе! Все видели?\,"
	"\1 уничтожает девятерых!\,"
	"Кот убит! Все 9 жизней закончились!\,"
	"Отличный залп! 9 убитых!\,"
GAME_WORM_KILL10_COMMENTS
	"У \1 есть повод веселиться 10 раз\,"
	"\1 попал в 10 лучших!\,"
	"Не могу поверить! \1 приносит в жертву десятерых!\,"
	"\1 уничтожает десятерых!\,"
GAME_WORM_KILL11_COMMENTS
	"Невероятное одинадцатерное убийство!\,"
	"Отличный залп! 11 убитых!\,"
	"Не могу поверить! \1 приносит в жертву 11!\,"
	"\1 пальнул и убил 11!\,"
	"11 убитых! Потрясающе! Все видели?\,"
	"\1 уничтожает 11!\,"
GAME_WORM_KILL12_COMMENTS
	"Постановочное убийство 12 от \1!!\,"
	"Отличный залп! 12 убитых!\,"
	"Не могу поверить! \1 приносит в жертву 12!\,"
	"12 убитых! Потрясающе! Все видели?\,"
GAME_WORM_KILL13_COMMENTS
	"Чертова дюжина для  \1!!\,"
	"Многим не повезло! \1 уничтожил 13!\,"
	"13 убитых! Потрясающе! Все видели?\,"
GAME_WORM_KILL14PLUS_COMMENTS
	"Пущено в расход \2! Супер убийство от \1!!\,"
	"Супер залп! \1 завалил \2!\,"
	"Невероятно! \1 убивает \2!\,"
	"Наверное это рекорд! \2 жертв!\,"
	"\2 великолепных убийств! \1 слышит фанфары в свою честь!\,"

GAME_LESS_THAN_3_TO_GO_COMMENTS
	"Осталось не долго...\,"
	"Тикают часики\,"
	"Время убегает...\,"
	"Торопись... времени мало\,"
	"Осталось совсем чуть-чуть...\,"
	"Поторопись... Скоро наступит Внезапная Смерть!\,"

GAME_NO_SHOTS                 "*** Выстрелов НЕ осталось ***"
GAME_ONE_SHOT                 "Остался 1 выстрел"
GAME_SHOTS                    "Осталось \1 выстрела"
GAME_PLEASE_WAIT              "Ожидаем остальных игроков"
GAME_NET_FAIL                 "\1 - вылетел из-за ошибки сети!"
GAME_BOOBY_TRAPPED            "** ЛОВУШКА **"
GAME_WHISPER                  "*Шепот*"
GAME_NET_SEARCH               "Поиск сети: \1"
GAME_ROUNDS_TO_WIN            "Игра до \1 побед"
GAME_MINIMISE_GAME            "Свернуть игру"
GAME_VOLUME                   "Громкость"
GAME_SUDDEN_DEATH             "Внезапная Смерть"
GAME_DRAW_ROUND               "Завершить раунд"
GAME_QUIT_GAME                "Выйти из игры"
GAME_CONFIRM                  "Ты уверен?"
GAME_YES                      "ДА"
GAME_NO                       "НЕТ"
GAME_MIN_BOUNCE               "MIN Отскок"
GAME_MAX_BOUNCE               "MAX Отскок"
GAME_HERD                     "Стадо"
GAME_SEC                      "Сек"

GAME_DONOR_CARD_COMMENTS
	"\1 бросает фамильные драгоценности...\,"
	"Кто найдет того и будет...\,"
	"\1 бросает донорскую карту!\,"
	"\1 делает пожертвование.\,"
	"\1 делает добрый жест!\,"
	"\1 оставляет после себя облачко дыма\,"
	"Это наследство \1!\,"
	"\1 написал завещание на твое имя!\,"
GAME_START_TRAINING_COMMENTS
	"Приготовься к канонаде!\,"
	"Ты готов?\,"
	"Тренировка до седьмого пота...\,"
	"Запомни: тяжело в учении, легко в бою!\,"
	"Ты становишься лучше!\,"
	"Покажи на что ты способен!\,"
	"Учиться! Учиться! И еще раз учиться!\,"
	"Быстрее! Пока никто не видит...\,"
	"Насколько ты хорош?\,"
GAME_RADIATION_COMMENTS
	"Радиоактивные осадки!\,"
	"Воздух отравлен!\,"
	"Болезнь распространяется...\,"
	"Теперь это только дело времени...\,"
	"Какие интересные снежинки...\,"
	"Средство для кашля!\,"
	"Это лучевая болезнь.\,"
GAME_SCALES_OF_JUSTICE_COMMENTS
	"\1 считает что все в расчете!\,"
	"\1 устраняет разногласия\,"
	"Это честь быть наравне\,"
	"\1 уравнивает шансы\,"
	"\1 сводит счеты со всеми\,"
	"Наступает равенство!\,"
GAME_HOMERUN_COMMENTS
	"Какой удар!\,"
	"Вот это удар!\,"
	"Это очень больно!\,"
	"Теперь надо бежать на базу!\,"
	"Страйк!\,"
	"Какой отличный удар!\,"
GAME_UTILITY_CRATE_DROP_COMMENTS
	"Инструменты для неумех\,"
	"Заброска сделай сам\,"
	"Распределение утилит\,"
	"Утилиты на палубе!\,"
	"Ух! Это выглядит очень полезным!\,"
	"Вся сила в гаечном ключе!\,"
	"Это интересно...\,"
	"Тебе это пригодится\,"
	"Лучшие инструменты...\,"
	"Собирай и властвуй!\,"
GAME_HEALTH_CRATE_DROP_COMMENTS
	"Определенно здоровая пропозиция...\,"
	"Доктора излечат всех\,"
	"Добудь это, пока ты еще в состоянии\,"
	"Собирать или оставить, - выбор за тобой\,"
	"Пачка медикаментов!\,"
	"Это может спасти твою шкуру...\,"
	"Красный крест делает червей счастливыми\,"
	"Энергетическая подзарядка!\,"
	"Очень заманчиво...\,"
GAME_WORM_SICKNESS_COMMENTS
	"\1 сильно ранен\,"
	"\1 чувствует себя неважно\,"
	"У \1 началась лихорадка\,"
	"Здоровью \1 угрожает опасность\,"
	"\1 заболел\,"
	"\1 поражен\,"
	"\1 чувствует себя плохо\,"
	"\1 заболел\,"
	"\1 нуждается в медицинской помощи\,"
	"\1 чувствует опасность\,"
	"\1 подхватил вирус\,"
	"\1 нуждается в осмотре врача\,"
	"\1 очень страдает\,"
	"\1 требует медицинского вмешательства\,"
	"\1 нужна нянечка\,"
	"\1 боится крови\,"
	"\1 чувствует слабость\,"

GAME_PLAYER_WAIT              "Ждем остальных игроков - \1"
GAME_INVALID_FKEY             "Неверная F-клавиша"
GAME_UNKNOWN_COMMAND          "неверная команда"
GAME_UNKNOWN_MACHINE          "неизвестная машина"
GAME_NO_MESSAGE               "не выбрано сообщение"
GAME_NO_MACHINE               "не указана машина"
GAME_UTIL                     "Утил."

GAME_AWAY                     "Пока вы в режиме отсутствия, ваши ходы будут автоматически пропущены."
GAME_CHATHINT                 "Это окно чата открывается нажатием кнопки Page Down."
GAME_CHATPINNED               "Окно чата прикреплено - нажмите Page Down для активации или Ctrl+Page Up для открепления."

GAME_AUTOIGNORE               "\1 был автоматически добавлен в список игнорируемых из-за флуда, введите \"/unignore \1\" или нажмите Ctrl+F\2 для отмены игнорирования"
GAME_WRONGGROUP               "Вы не член этой группы!"

# Export Log

LOG_ACCEPT_INCOMING           "Входящее соединение на ячейке \1"
LOG_ACCEPT_REJECTED           "Входящее соединение отклонено"
LOG_HOSTING                   "\1 создает игру \"\3\" на \2"
LOG_STARTING                  "Игра начата, идёт запись в файл \"\1\""
LOG_GAMEID_UNKNOWN            "Идентификатор игры неизвестен; соединение через Direct IP или URL"
LOG_GAMEID                    "Идентификатор игры: \"\1\""

LOG_TS_EVENT                  "\1 в \2"
LOG_TS_CREATION               "Игра Начата"
LOG_TS_REDUB                  "Переделана"
LOG_TS_UNDO                   "Перезаписана"
LOG_GMT                       "\1 GMT"
LOG_GAME_ENGINE_VERSION       "Версия Логики Игры"
LOG_FILE_FORMAT_VERSION       "Версия Формата Файла"
LOG_EXPORTED_WITH_VERSION     "Экспортирована версией"
LOG_ORIGINALLY                "изначально"
LOG_EXTRACTED                 "извлечена из сетегово журнала"
LOG_ENCRYPTED                 "зашифрована"
LOG_CPU                       "CPU"
LOG_LOCAL_PLAYER              "Локальный Игрок"
LOG_HOST                      "Создатель"
LOG_SPECTATOR                 "Зритель"
LOG_LOCAL                     "Местный"
LOG_PARTED_OR_KICKED          "Игрок покинул игру или был выкинут"
LOG_JOINED                    "Игрок присоединился"
LOG_JOIN_FAILED               "Не удалось присоединится к игре / Соединение прервано"

LOG_SESSION_ENDED             "Сессия окончена"
LOG_BOOTING                   "Игрок выкинут"
LOG_CONN_VALIDATED            "Соединение утверждено"
LOG_PLAYERLIST                "Удачное присоединение. Игроки:"
LOG_MISSION_SUCCESSFUL        "Миссия Удачна"
LOG_MISSION_FAILED            "Миссия Провалена"
LOG_JETPACK_FUEL              "использовал \1 единиц топлива Ракетного Ранца"
LOG_WALK_POSITION_GLITCH      "задействовал глюк позиции ходьбы"
LOG_USES                      "использует"
LOG_FIRES                     "использует"
LOG_JETPACK_FUEL_RESET        "расход топлива Ракетного Ранца сброшен до 0"
LOG_HERD                      "стадо из \1"
LOG_FUSE                      "\1 сек"
LOG_BOUNCE_MAX                "max отскок"
LOG_BOUNCE_MIN                "min отскок"

LOG_EXITMODE_ALTF4            "Пользователь вышел при помощи Alt+F4"
LOG_EXITMODE_QUIT             "Пользователь вышел"
LOG_EXITMODE_USERDRAW         "Пользовательская ничья"
LOG_EXITMODE_ROUNDFINISHED    "Раунд окончен"
LOG_EXITMODE_MISSIONFAILED    "Миссия Провалена"
LOG_EXITMODE_MISSIONCOMPLETE  "Миссия Пройдена"
LOG_EXITMODE_AVOIDINGCRASH    "Избежание аварийного завершения"
LOG_EXITMODE_ENDOFFILE        "Конец файла"
LOG_EXITMODE_ENDLESSLOOP      "Избежание бесконечного цикла"
LOG_EXITMODE_BADFILEDATA      "Неверные данные файла"
LOG_GAMEENDS                  "Игра окончена"

LOG_CRASH_TOO_MANY_OBJECTS    "Слишком много предметов"
LOG_CRASH_NO_DROP_WEAPON      "Нет оружия для сброса"
LOG_CRASH_RELEASE_AND_INJURY  "Одновременное освобождение стада и смертельное ранение"
LOG_CRASH_BADNAPALM           "Неверный уровень мощности Удара Напалма"
LOG_CRASH_BADPETROL           "Неверный уровень мощности Коктейля Молотова"
LOG_CRASH_CPUZEROPOWER        "CPU анализировал оружие с нулевым уровнем мощности"
LOG_CRASH_UNDEFINEDFIREDECAY  "Неопределенная скорость тления огня"
LOG_CRASH_RANDOMWORMORDER     "Сбой Случайного Порядка Чеврей"
LOG_CRASH_WORMSELECTFAILURE   "Сбой Выбора червя"
LOG_CRASH_WORMOUTOFRANGE      "Червь внезапно вне диапазона"
